id,question,A,B,C,D,E,answer,category,macro category
1071,un cadavere può essere inumato prima delle 24 ore dal decesso,nel caso di raffreddamento sotto i venti gradi,se le ipostasi sono già fisse,se la rigidità cadaverica è già risolta,in caso di decesso avvenuto in ospedale alla presenza di un medico,nel caso la morte sia accertata mediante e.c.g. per almeno 20 minuti,E,Area Clinica 2016,medicina legale e sanità pubblica
1072,"in un paziente affetto da una grave malattia neoplastica, la diagnosi e la prognosi:",possono essere sottaciute al paziente,possono essere sottaciute al paziente ma non ai familiari,"devono essere rivelate, tranne che il paziente abbia espresso la volontà di non essere informato","possono essere rivelate o sottaciute, a discrezione del medico","devono essere sempre rivelate, sia pure con la necessaria cautela e gradualità",C,Area Clinica 2016,medicina legale e sanità pubblica
1073,il presupposto fondamentale per la liceità dell'atto medico è,il fin di bene,la garanzia di mezzi e di risultati,il consenso dell'avente diritto,il consenso di un parente,l'assenza di rischi per la salute del paziente,C,Area Clinica 2016,medicina legale e sanità pubblica
1074,al segreto professionale è tenuto,solo il medico curante,"chi ne ha notizia per il proprio stato,ufficio, professione o arte",solo il medico del pubblico servizio,ogni persona,chi ne ha notizia per il proprio ufficio i professione,B,Area Clinica 2016,medicina legale e sanità pubblica
1075,il medico di medicina generale e/o il pediatra di libera scelta possono raccogliere il consenso dei propri pazienti al trattamento dei dati:,solo per iscritto,per iscritto e oralmente,solo oralmente,con raccomandata r.r.,oralmente o per iscritto,E,Area Clinica 2016,medicina legale e sanità pubblica
1076,il titolare del trattamento dei dati ai sensi del codice della privacy nomina il/i responsabili:,con lettera inviata alla persona nominata,verbalmente,con lettera inviata al garante della privacy,nessuna delle risposte indicate,con lettera inviata alla persona nominata e al garante della privacy,A,Area Clinica 2016,medicina legale e sanità pubblica
1077,in quali di questi casi vi è obbligo di referto:,violenza sessuale non aggravata su ragazza di 17 anni,lesioni personali dolose con durata di malattia maggiore di 20 giorni,trauma cranico con stato di coma secondario ad incidente stradale,infortunio sul lavoro con malattia della durata di 30 giorni,paziente in coma per intossicazione acuta da barbiturici,B,Area Clinica 2016,medicina legale e sanità pubblica
1078,"al di fuori di alcuni casi particolari, nessun cadavere può essere chiuso in cassa, né essere sottoposto ad autopsia od a trattamenti conservativi, né essere inumato, tumulato, cremato, prima che siano trascorse",6 ore dalla morte,12 ore dalla morte,24 ore dalla morte,48 ore dalla morte,72 ore dalla morte,C,Area Clinica 2016,medicina legale e sanità pubblica
1079,l'infortunio sul lavoro (ambito inail) è assicurato,su base volontaria,su base obbligatoria,obbligatoriamente solo per i lavoratori del settore industriale,solo se non è prodotto per negligenza del lavoratore,solo se il lavoratore ha sottoscritto un'apposita polizza,B,Area Clinica 2016,medicina legale e sanità pubblica
1080,nelle lesioni da proiettile da arma da fuoco il foro d'entrata si differenzia dal foro d'uscita perché,presenta sempre l'orletto abraso-contuso,è sempre di diametro equivalente a quello del proiettile,presenta colature ematiche,ha sempre dimensioni maggiori,ha sempre l'aspetto stellato,A,Area Clinica 2016,medicina legale e sanità pubblica
1081,chi deve fare il referto?,solo il medico legale,solo il medico curante,solo il medico che ha qualifica di pubblico ufficiale,ogni esercente una professione sanitaria,solo il medico ospedaliero,D,Area Clinica 2016,medicina legale e sanità pubblica
1082,obblighi giuridici del medico: il referto deve essere fatto quando il medico presta la sua assistenza od opera in casi di:,delitto di percosse,delitto di lesioni personali colpose,delitto di lesioni personali dolose,delitti procedibili d'ufficio,per tutti i reati,D,Area Clinica 2016,medicina legale e sanità pubblica
1083,la denuncia delle cause di morte deve essere fatta,dal medico curante,dal sindaco,dall'ufficiale sanitario,dal direttore sanitario,dal medico provinciale,A,Area Clinica 2016,medicina legale e sanità pubblica
1084,per suicidio mancato si intende quello:,non effettuato per non eccessiva gravità di uno stato depressivo,effettuato a scopo dimostrativo,non attuato nonostante l'intenzione,adeguatamente effettuato ma non riuscito per motivi casuali,condotto a termine secondo modalità volutamente non adeguate,D,Area Clinica 2016,medicina legale e sanità pubblica
1085,l'accertamento di morte cerebrale:,"prevede una commissione costituita da un cardiologo, un medico legale ed un rianimatore",va effettuato solo al fine di espianto,prevede sempre l'esecuzione di una flussimetria cerebrale sui minori di anni sei,nell'adulto necessita di una osservazione di dodici ore,nell'adulto necessita di una osservazione di sei ore,E,Area Clinica 2016,medicina legale e sanità pubblica
1086,la forma delle ecchimosi:,riproduce sempre esattamente quello del mezzo di contrasto,riproduce approssimativamente quello del mezzo di contrasto,dipende dall'età del leso,dipende dalle condizioni anatomiche locali e dalla quantità di sangue travasato,dipende dal sesso del leso,D,Area Clinica 2016,medicina legale e sanità pubblica
1087,"le informazioni circa prognosi gravi o infauste, secondo la norma del codice deontologico,",possono essere fornite al paziente a discrezione del medico,vanno sempre comunicate al paziente con particolari modalità,vanno comunicate al paziente solo se si rendono necessari un intervento chirurgico o una terapia rischiosa,non vanno mai comunicate direttamente al paziente,vanno comunicate al paziente in forma parziale ed indiretta,B,Area Clinica 2016,medicina legale e sanità pubblica
1088,"nessuno può essere obbligato ad un determinato trattamento sanitario, se non per disposizione di legge. tale principio si trova così enunciato",testo unico delle leggi sanitarie,nella costituzione,nel codice civile,nel codice penale,nella legge 180/1978,B,Area Clinica 2016,medicina legale e sanità pubblica
1089,le seguenti malattie infettive sono soggette a denuncia all'autorita' pubblica:,morbillo,rabbia,tetano,epatite b,tutte le risposte indicate,E,Area Clinica 2016,medicina legale e sanità pubblica
1090,"la responsabilità penale, ex art. 27 della costituzione, è:",delegabile,personale,suddivisibile in contrattuale ed extracontrattuale,individuabile solo per delitti procedibili d'ufficio,individuabile solo per reati procedibili a querela,B,Area Clinica 2016,medicina legale e sanità pubblica
1091,la notifica di malattia infettiva all'autorita' pubblica deve essere fatta da:,medico di medicina generale,medico igienista,medico ospedaliero,medico pediatra,tutte le risposte indicate,E,Area Clinica 2016,medicina legale e sanità pubblica
1092,le ipostasi,si ritrovano solo nelle zone declivi del decubito del soggetto,indicano sempre una morte violenta,sono un segno certo di morte,hanno sempre lo stesso colore,sono sempre indispensabili per risalire alla causa di morte,A,Area Clinica 2016,medicina legale e sanità pubblica
1093,quale categoria di medici e' obbligata a prestare la propria opera in qualita' di ausiliari di polizia giudiziaria?,solo i medici di medicina generale,solo gli specialisti in medicina legale,solo i pubblici ufficiali,solo i medici della direzione sanitaria,tutti i medici,E,Area Clinica 2016,medicina legale e sanità pubblica
1094,"quale dei seguenti requisiti identifica la condizione di ""handicap"" nella legislazione corrente?","la minorazione fisica,psichica e sensoriale",la difficolta' nell'integrazione lavorativa,la difficolta' di apprendimento,la difficolta' nella vita di relazione,lo svantaggio sociale e l'emarginazione,E,Area Clinica 2016,medicina legale e sanità pubblica
1095,le lesioni silicotiche dal punto di vista anatomo-patologico hanno un aspetto che le distingue dalle altre forme di fibrosi polmonare in quanto:,interessano l'interstizio in maniera diffusa,hanno un aspetto nodulare,sono caratterizzate da edema e congestione della mucosa bronchiale,presentano una diffusa infiltrazione linfocitaria,hanno un aspetto a guscio d'uovo,B,Area Clinica 2016,medicina legale e sanità pubblica
1096,in quale patologia professionale è frequente il fenomeno di raynaud o del dito bianco?,malattie da calore,psiconevrosi professionale,angioneurosi professionale,gravi dermatosi professionali,neuropatie tossiche,C,Area Clinica 2016,medicina legale e sanità pubblica
1097,un operatore sanitario di un'azienda ospedaliera giunge alla tua osservazione per una dermatite alle mani. quali esami prescriveresti per accertare se la dermatite è dovuta effettivamente all'uso di guanti?,patch test,ige totali,ige specifiche,elisa,test arresto ripresa,A,Area Clinica 2016,medicina legale e sanità pubblica
1098,la disposizione spaziale delle nodulazioni silicotiche è prevalentemente,medio-basale,medio-apicale,diffusa,ilare bilaterale,non ha caratteristiche spaziali,B,Area Clinica 2016,medicina legale e sanità pubblica
1099,il mesotelioma pleurico compare più frequentemente nella,tubercolosi,sarcoidosi,asbestosi,carcinoma bronchiale,silicosi,C,Area Clinica 2016,medicina legale e sanità pubblica
1100,quale terapia ritieni essere più corretta nell'intossicazione acuta da piombo,spasmolitico,terapia con folati,miorilassanti,antiipertensivi,terapia chelante,E,Area Clinica 2016,medicina legale e sanità pubblica
1101,il polmone del contadino(farmer's lung) è una malattia,infettiva,parassitaria,allergica,irritativa,tossica,C,Area Clinica 2016,medicina legale e sanità pubblica
1102,in medicina del lavoro gli indicatori di effetto:,evidenziano una ipersuscettibilità individuale,evidenziano effetti tardivi per esposizione a tossici,sono indicatori dell'avvenuta esposizione a un tossico,esprimono concentrazioni di inquinanti nell'ambiente di lavoro,evidenziano effetti biologici precoci per esposizione a tossici,E,Area Clinica 2016,medicina legale e sanità pubblica
1103,le alveoliti allergiche estrinseche sono patologie professionali peculiari di quale tra le seguenti categorie di lavoratori?,minatori di carbone,contadini e allevatori di piccioni,lavoratori dell'edilizia,saldatori,tipografi,B,Area Clinica 2016,medicina legale e sanità pubblica
1104,le lesioni silcotiche colpiscono di preferenza:,i lobi polmonari superiori,i lobi polmonari inferiori,il polmone destro,il polmone sinistro,la pleura diaframmatica,A,Area Clinica 2016,medicina legale e sanità pubblica
1105,quale delle seguenti occupazioni comporta rischio di patologia del rachide?,videoterminalista,guardia notturna,bidello,tecnico del suono,operatore cinematografico,A,Area Clinica 2016,medicina legale e sanità pubblica
1106,a quale di queste noxae professionali si ascrive una caratteristica pancitopenia?,benzina,piombo,arsenico,benzene,mercurio,D,Area Clinica 2016,medicina legale e sanità pubblica
1107,in quali di questi lavoratori è presente il rischio da epatite c,saldatori,tipografi,netturbini,verniciatori,meccanici di automobili,C,Area Clinica 2016,medicina legale e sanità pubblica
1108,le alterazioni a lungo termine causate da posture incongrue e da movimentazione di carichi riguardano soprattutto:,la muscolatura interessata,l'articolazione del ginocchio,l'articolazione scapolo-omerale,l'articolazione del gomito,la colonna vertebrale nel tratto dorso-lombo-sacrale,E,Area Clinica 2016,medicina legale e sanità pubblica
1109,quali delle seguenti noxae può provocare angiosarcoma epatico?,acrilonitrile,polibutadiene monomero,cloruro di vinile monomero,tetracloruro di carbonio,fosforo bianco,C,Area Clinica 2016,medicina legale e sanità pubblica
